LicenseSerialNumber,LicenseTypeName,LicenseClassCode,LicenseTypeCode,AgencyZoneOfficeName,AgencyZoneOfficeNumber,CountyNameLicensee,PremisesName,DBA,Address1,Address2,City,State,Zip,LicenseCertificateNumber,LicenseOriginalIssueDate,LicenseEffectiveDate,LicenseExpirationDate,Latitude,Longitude,Location,add
1272582,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MARTHITA'S COFFEE SHOP INC,MARTHITAS COFFEE SHOP,1183 BROADWAY,,BROOKLYN,NY,11221,855362,11/14/2013,11/3/2015,10/31/2017,40.69259791,-73.92750033,"(40.69259791, -73.92750033)",1183 BROADWAY   BROOKLYN   11221
1272586,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MEXICAN FESTIVAL NYC LLC,MEXICAN FESTIVAL NYC,2672 BROADWAY,STORE 2 & 3,NEW YORK,NY,10025,854091,10/18/2013,10/1/2015,9/30/2017,40.79820946,-73.96904792,"(40.79820946, -73.96904792)",2672 BROADWAY   NEW YORK   10025
1272599,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,184 KENT AVENUE INC,LA NONNA RISTORANTE BAR ENOTECA,184 KENT AVE,NE CORNER STORE,BROOKLYN,NY,11211,856375,12/16/2013,12/1/2015,11/30/2017,40.71852793,-73.96365022,"(40.71852793, -73.96365022)",184 KENT AVE   BROOKLYN   11211
1272603,TAVERN WINE,344,TW,New York City,1,NEW YORK,WHYNOT MY WAY LLC,DOMINIQUE BISTRO,14 CHRISTOPHER ST,,NEW YORK,NY,10014,855005,9/11/2013,11/18/2015,8/31/2017,40.73390112,-74.00043974,"(40.73390112, -74.00043974)",14 CHRISTOPHER ST   NEW YORK   10014
1272605,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MATSUYA NEW YORK INC,KATSUHAMA REST,11 E 47TH ST,,NEW YORK,NY,10019,855056,11/12/2013,11/1/2015,10/31/2017,40.75633461,-73.97749088,"(40.75633461, -73.97749088)",11 E 47TH ST   NEW YORK   10019
1272607,RESTAURANT WINE,341,RW,New York City,1,KINGS,D & Y RESTAURANT INC,,5616 7TH AVE,,BROOKLYN,NY,11220,816282,10/10/2013,10/1/2015,9/30/2017,40.6389818,-74.00949585,"(40.6389818, -74.00949585)",5616 7TH AVE   BROOKLYN   11220
1272608,RESTAURANT WINE,341,RW,New York City,1,KINGS,GUCHI'S IDEA LLC,OKONOMI,150 AINSLIE ST,,BROOKLYN,NY,11211,805185,4/21/2014,4/21/2014,3/31/2016,40.71263935,-73.94878979,"(40.71263935, -73.94878979)",150 AINSLIE ST   BROOKLYN   11211
1272611,TAVERN WINE,344,TW,New York City,1,KINGS,FINA PIZZA BAR LLC,,3007 FT HAMILTON PKWY,,BROOKLYN,NY,11218,835112,9/10/2014,9/10/2014,8/31/2016,40.64844027,-73.9784585,"(40.64844027, -73.9784585)",3007 FT HAMILTON PKWY   BROOKLYN   11218
1272612,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,J'EAT JET BAR INC,,685 5TH AVE,,BROOKLYN,NY,11215,856003,12/10/2013,12/1/2015,11/30/2017,40.66149027,-73.99329679,"(40.66149027, -73.99329679)",685 5TH AVE   BROOKLYN   11215
1272614,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WEST 235 CORP,ASURA ASIAN BISTRO,235 W 35TH ST,,NEW YORK,NY,10001,851817,9/4/2013,9/1/2015,8/31/2017,40.75207234,-73.99111247,"(40.75207234, -73.99111247)",235 W 35TH ST   NEW YORK   10001
1272679,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,504 6TH AVE,,NEW YORK,NY,10011,810800,4/29/2014,4/29/2014,3/31/2016,40.7366019,-73.99739279,"(40.7366019, -73.99739279)",504 6TH AVE   NEW YORK   10011
1272692,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HANE SUSHI INC,HANE SUSHI,346 1ST AVE,,NEW YORK,NY,10009,854785,12/5/2013,12/1/2015,11/30/2017,40.7346874,-73.97978731,"(40.7346874, -73.97978731)",346 1ST AVE   NEW YORK   10009
1272699,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NORMAN'S CAY GROUP LLC,NORMANS CAY,74 ORCHARD ST,,NEW YORK,NY,10002,854802,9/27/2013,10/15/2015,8/31/2017,40.71750431,-73.99053002,"(40.71750431, -73.99053002)",74 ORCHARD ST   NEW YORK   10002
1272701,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,THREEFOLD HOLDINGS LLC,THREES BREWING,333 339 DOUGLAS ST,,BROOKLYN,NY,11217,830818,11/26/2014,11/26/2014,10/31/2016,40.67957014,-73.98215105,"(40.67957014, -73.98215105)",333 339 DOUGLAS ST   BROOKLYN   11217
1272717,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BLACK FOREST HOSPITALITY GROUP LLC,BLACK FOREST BROOKLYN,733 735 FULTON ST,,BROOKLYN,NY,11217,853314,10/31/2013,10/1/2015,9/30/2017,40.68661428,-73.97517717,"(40.68661428, -73.97517717)",733 735 FULTON ST   BROOKLYN   11217
1272718,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,APERITIVO DI PALMA INC,,30 CORNELIA ST NORTH STORE,,NEW YORK,NY,10014,810591,3/18/2014,3/18/2014,2/28/2016,40.73157296,-74.00165965,"(40.73157296, -74.00165965)",30 CORNELIA ST NORTH STORE   NEW YORK   10014
1272723,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BOOBIETRAP LLC,BOOBIETRAP,308 BLEECKER ST,,BROOKLYN,NY,11237,811298,8/6/2014,8/6/2014,7/31/2016,40.70030656,-73.91613414,"(40.70030656, -73.91613414)",308 BLEECKER ST   BROOKLYN   11237
1272729,RESTAURANT WINE,341,RW,New York City,1,KINGS,PQ PARK SLOPE INC,LE PAIN QUOTIDIEN,239 5TH AVE,,BROOKLYN,NY,11215,829506,11/4/2013,11/1/2015,10/31/2017,40.67515565,-73.98130204,"(40.67515565, -73.98130204)",239 5TH AVE   BROOKLYN   11215
1272734,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BANNERMAN'S BAR INC,BILLET AND BELLOWS,177 GRAND ST,,BROOKLYN,NY,11211,830684,10/29/2014,10/29/2014,9/30/2016,40.71444957,-73.96087657,"(40.71444957, -73.96087657)",177 GRAND ST   BROOKLYN   11211
1272747,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CHEZ OLY INTERNATIONAL INC,KARLOFF,254 COURT ST,,BROOKLYN,NY,11231,850949,9/20/2013,9/1/2015,8/31/2017,40.68530912,-73.99447704,"(40.68530912, -73.99447704)",254 COURT ST   BROOKLYN   11231
1272778,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JBDP STANTON CORPORATION,BONNIE VEE,17 STANTON ST,,NEW YORK,NY,10002,855425,11/19/2013,11/5/2015,10/31/2017,40.72251881,-73.99207959,"(40.72251881, -73.99207959)",17 STANTON ST   NEW YORK   10002
1272788,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ZAGARA RESTAURANTS LLC,ZAGARA WINE BAR,216 7TH AVE STORE #2,,NEW YORK,NY,10011,847022,9/18/2013,9/1/2015,8/31/2017,40.74390101,-73.99576818,"(40.74390101, -73.99576818)",216 7TH AVE STORE #2   NEW YORK   10011
1272793,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,J AND W RESTAURANT LLC,DOVER,408 412 COURT ST,,BROOKLYN,NY,11231,854549,11/19/2013,11/1/2015,10/31/2017,40.68011444,-73.9969866,"(40.68011444, -73.9969866)",408 412 COURT ST   BROOKLYN   11231
1272797,RESTAURANT WINE,341,RW,New York City,1,KINGS,WHOLE FOODS MARKET GROUP INC,THE ROOF AT 3RD & 3RD,214 3RD ST,2ND FLOOR,BROOKLYN,NY,11215,829848,12/11/2013,12/1/2015,11/30/2017,40.67535527,-73.98856737,"(40.67535527, -73.98856737)",214 3RD ST   BROOKLYN   11215
1272798,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WEST HOUSTON MACDOUGAL LLC,BAR VELOCE,146 W HOUSTON ST,,NEW YORK,NY,10012,851976,9/23/2013,9/1/2015,8/31/2017,40.72804603,-74.00199628,"(40.72804603, -74.00199628)",146 W HOUSTON ST   NEW YORK   10012
1272803,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PARK MEX CORP,SABOR DE MEXICO,11 PARK PL STORE #4,,NEW YORK,NY,10007,805016,1/6/2014,1/6/2014,12/31/2015,40.71277892,-74.00819633,"(40.71277892, -74.00819633)",11 PARK PL STORE #4   NEW YORK   10007
1272810,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MACCG LLC,TAVERNA KYCLADES EAST VILLAGE,228 1ST AVE,,NEW YORK,NY,10009,854809,11/14/2013,11/1/2015,10/31/2017,40.73108342,-73.98275223,"(40.73108342, -73.98275223)",228 1ST AVE   NEW YORK   10009
1272813,RESTAURANT WINE,341,RW,New York City,1,KINGS,UDOM THAI INC,LUCK THAI,386 5TH AVE,,BROOKLYN,NY,11215,805158,4/2/2014,4/2/2014,3/31/2016,40.67096494,-73.98479919,"(40.67096494, -73.98479919)",386 5TH AVE   BROOKLYN   11215
1272815,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"PATIO NEW YORK LLC, THE",DAG'S PATIO CAFE,342 E 47TH ST,,NEW YORK,NY,10017,850402,9/11/2013,9/1/2015,8/31/2017,40.75258142,-73.96893472,"(40.75258142, -73.96893472)",342 E 47TH ST   NEW YORK   10017
1272818,TAVERN WINE,344,TW,New York City,1,NEW YORK,TISSERIE 55 LLC,TISSERIE 55,870 7TH AVE G101,,NEW YORK,NY,10019,872644,10/30/2013,10/1/2015,9/30/2017,40.76458503,-73.98069098,"(40.76458503, -73.98069098)",870 7TH AVE G101   NEW YORK   10019
1272820,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,YOSHI NEW YORK INC,YOSHI SUSHI JAPANESE FUSION CUISION,131 AVENUE A,STORE 10 & STORE 11,NEW YORK,NY,10009,829799,11/5/2013,11/13/2015,10/31/2017,40.72667476,-73.98306902,"(40.72667476, -73.98306902)",131 AVENUE A   NEW YORK   10009
1272824,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CAFE CHINA GROUP LLC,CHINA BLUE,135 WATTS ST,452 WASHINGTON AVE,NEW YORK,NY,10013,854477,11/20/2013,11/1/2015,10/31/2017,40.72409454,-74.0096915,"(40.72409454, -74.0096915)",135 WATTS ST   NEW YORK   10013
1272832,RESTAURANT WINE,341,RW,New York City,1,KINGS,RENDEZVOUS CAFE INC,SAVOR CAFE,2925 AVENUE P,,BROOKLYN,NY,11229,817352,10/29/2013,10/1/2015,9/30/2017,40.61266713,-73.94416048,"(40.61266713, -73.94416048)",2925 AVENUE P   BROOKLYN   11229
1272861,TAVERN WINE,344,TW,New York City,1,KINGS,NENE ENTERPRISES INC,NENE'S PLACE,266 VERNON AVE,,BROOKLYN,NY,11206,872178,9/20/2013,9/1/2015,8/31/2017,40.69557466,-73.94090631,"(40.69557466, -73.94090631)",266 VERNON AVE   BROOKLYN   11206
1272864,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CAI FOODS LLC,CAROUSELL GRILL,1615 BOARDWALK W,,BROOKLYN,NY,11224,851380,9/18/2013,9/1/2015,8/31/2017,40.57276429,-73.98311092,"(40.57276429, -73.98311092)",1615 BOARDWALK W   BROOKLYN   11224
1272868,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HIGHLANDERS 756 INC,VYNL,756 NINTH AVE,,NEW YORK,NY,10019,810782,4/24/2014,4/24/2014,3/31/2016,40.76395843,-73.98857793,"(40.76395843, -73.98857793)",756 NINTH AVE   NEW YORK   10019
1272878,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,23 INNOVATIONS INC,BLUE DOG KITCHEN BAR,308 W 50TH ST,,NEW YORK,NY,10019,854408,10/24/2013,10/2/2015,9/30/2017,40.76243573,-73.9863773,"(40.76243573, -73.9863773)",308 W 50TH ST   NEW YORK   10019
1272886,RESTAURANT WINE,341,RW,New York City,1,KINGS,ROK MAGIC TASTE KITCHEN INC,ROK MAGIC TASTE KITCHEN INC,140 LOTT AVE,,BROOKLYN,NY,11212,817045,10/3/2013,10/1/2015,9/30/2017,40.65781072,-73.90858629,"(40.65781072, -73.90858629)",140 LOTT AVE   BROOKLYN   11212
1272895,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ALFA 64 INC,ALTESI RISTORANTE,26 E 64TH ST,,NEW YORK,NY,10065,810525,3/4/2014,3/4/2014,2/28/2016,40.76682321,-73.96938871,"(40.76682321, -73.96938871)",26 E 64TH ST   NEW YORK   10065
1272905,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,1647 SECOND AVE CORP,THE SUPPLY HOUSE,1647 2ND AVE,,NEW YORK,NY,10028,853427,10/31/2013,10/1/2015,9/30/2017,40.77744353,-73.95203938,"(40.77744353, -73.95203938)",1647 2ND AVE   NEW YORK   10028
1272911,RESTAURANT WINE,341,RW,New York City,1,KINGS,LAI FEI CHEN & XIAO ZHU CHEN,LANGQI SEAFOOD RESTAURANT,5701 7TH AVE,,BROOKLYN,NY,11220,816677,9/13/2013,9/1/2015,8/31/2017,40.63851024,-74.00998871,"(40.63851024, -74.00998871)",5701 7TH AVE   BROOKLYN   11220
1272914,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SAMS BAKERY LLC,TOWNHOUSE LOUNGE,9324 3RD AVE,STORE # 2,BROOKLYN,NY,11209,853863,11/4/2013,11/1/2015,10/31/2017,40.61845107,-74.03310088,"(40.61845107, -74.03310088)",9324 3RD AVE   BROOKLYN   11209
1272915,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FUNG TU LLC,,22 ORCHARD ST,,NEW YORK,NY,10002,854962,11/1/2013,11/1/2015,10/31/2017,40.71542028,-73.99160178,"(40.71542028, -73.99160178)",22 ORCHARD ST   NEW YORK   10002
1272920,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CITADELLE INC,,9320 AVE L,,BROOKLYN,NY,11236,852951,10/11/2013,10/1/2015,9/30/2017,40.63683026,-73.89813846,"(40.63683026, -73.89813846)",9320 AVE L   BROOKLYN   11236
1272927,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,VIGU INC,628 HUDSON CAFE,628 HUDSON ST,,NEW YORK,NY,10014,817055,10/18/2013,10/1/2015,9/30/2017,40.73834753,-74.00554915,"(40.73834753, -74.00554915)",628 HUDSON ST   NEW YORK   10014
1272930,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TPHG 303 LTD,BREAD & BUTTER,303 5TH AVE,,NEW YORK,NY,10016,805328,7/10/2014,7/10/2014,6/30/2016,40.74661885,-73.98587029,"(40.74661885, -73.98587029)",303 5TH AVE   NEW YORK   10016
1272941,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,Y CAFE NYC INC,Y CAFE,182 AVE B,SOUTH STORE,NEW YORK,NY,10009,816898,9/18/2013,9/1/2015,8/31/2017,40.72754468,-73.97939787,"(40.72754468, -73.97939787)",182 AVE B   NEW YORK   10009
1272944,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,210 TENTH AVENUE LLC,T.E.D,210 212 10TH AVE,,NEW YORK,NY,10011,853842,10/17/2013,10/1/2015,9/30/2017,40.74774495,-74.00412365,"(40.74774495, -74.00412365)",210 212 10TH AVE   NEW YORK   10011
1272968,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,RIM NAM CORP,SIRI THAI,641 10TH AVE,,NEW YORK,NY,10036,816508,9/17/2013,9/1/2015,8/31/2017,40.76174055,-73.99392482,"(40.76174055, -73.99392482)",641 10TH AVE   NEW YORK   10036
1272979,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SOFIA 42 RESTAURANT CORP,SOFIA,42 W 48TH ST,,NEW YORK,NY,10036,855252,11/21/2013,11/1/2015,10/31/2017,40.75804767,-73.97990159,"(40.75804767, -73.97990159)",42 W 48TH ST   NEW YORK   10036
1272986,TAVERN WINE,344,TW,New York City,1,NEW YORK,100 STANTON LLC,EL REY,100 STANTON ST,STORE WEST,NEW YORK,NY,10002,874239,9/25/2013,11/16/2015,8/31/2017,40.72144412,-73.98848539,"(40.72144412, -73.98848539)",100 STANTON ST   NEW YORK   10002
1273002,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"HEIGHTS RESTAURANT CORP, THE",THE HEIGHTS RESTAURANT,203 AUDUBON AVE,,NEW YORK,NY,10033,852973,10/8/2013,10/1/2015,9/30/2017,40.8450103,-73.93505631,"(40.8450103, -73.93505631)",203 AUDUBON AVE   NEW YORK   10033
1273003,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WEST 12TH STREET RESTAURANT GROUP LLC,WALLFLOWER,235 W 12TH ST,,NEW YORK,NY,10014,854663,11/12/2013,11/1/2015,10/31/2017,40.73767288,-74.00198614,"(40.73767288, -74.00198614)",235 W 12TH ST   NEW YORK   10014
1273028,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CARLO MARTELLO LLC,UNION PIZZA WORKS,423 TROUTMAN ST,LEFT SIDE,BROOKLYN,NY,11237,856463,1/17/2014,1/1/2016,12/31/2017,40.70714274,-73.92228506,"(40.70714274, -73.92228506)",423 TROUTMAN ST   BROOKLYN   11237
1273051,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,RM OPS 82 LLC,THE SIMONE,151 E 82ND ST,,NEW YORK,NY,10028,854090,10/29/2013,10/1/2015,9/30/2017,40.77680619,-73.95725219,"(40.77680619, -73.95725219)",151 E 82ND ST   NEW YORK   10028
1273088,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TRUSA NYC FOOD LLC,OTTO DONER HOUSE NEW YORK,271 5TH AVE,,NEW YORK,NY,10001,817074,10/11/2013,9/10/2015,8/31/2017,40.7454411,-73.98653506,"(40.7454411, -73.98653506)",271 5TH AVE   NEW YORK   10001
1273111,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BABIC 1091 INC,KURANT,1091 2ND AVE,,NEW YORK,NY,10022,851975,10/21/2013,10/1/2015,9/30/2017,40.75952844,-73.96511686,"(40.75952844, -73.96511686)",1091 2ND AVE   NEW YORK   10022
1273116,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,AGAVE BAR & GRILL CORP,AGAVE BAR & GRILL,4460 BROADWAY,,NEW YORK,NY,10040,855291,11/19/2013,11/1/2015,10/31/2017,40.85680015,-73.93259216,"(40.85680015, -73.93259216)",4460 BROADWAY   NEW YORK   10040
1273123,RESTAURANT WINE,341,RW,New York City,1,KINGS,OCEAN STYLE JAPANESE RESTAURANT INC,,2971 OCEAN AVE,,BROOKLYN,NY,11235,817042,10/11/2013,10/1/2015,9/30/2017,40.58877519,-73.94934207,"(40.58877519, -73.94934207)",2971 OCEAN AVE   BROOKLYN   11235
1273127,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TRIBECA HUMMUS INC,NISH NUSH,88 READE ST,AKA 176CHURCH ST CORNER STORE1,NEW YORK,NY,10013,816978,10/7/2013,10/1/2015,9/30/2017,40.71551109,-74.00772857,"(40.71551109, -74.00772857)",88 READE ST   NEW YORK   10013
1273138,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,NYC HARLEM GROUP LLC,TIOS BISTRO,421 LENOX AVE,,NEW YORK,NY,10027,830000,1/8/2014,1/1/2016,12/31/2017,40.81179653,-73.9430199,"(40.81179653, -73.9430199)",421 LENOX AVE   NEW YORK   10027
1273140,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DINNERS 4 WINNERS LLC,PINK TEA CUP,120 LAFAYETTE AVE,227 CUMBERLAND ST,BROOKLYN,NY,11238,853760,10/15/2013,10/1/2015,9/30/2017,40.68741877,-73.97265847,"(40.68741877, -73.97265847)",120 LAFAYETTE AVE   BROOKLYN   11238
1273143,TAVERN WINE,344,TW,New York City,1,KINGS,OKAMOTO HOLDINGS LLC,PATISSERIE TOMOKO,568 UNION AVE,SPACE 1G & H,BROOKLYN,NY,11211,873759,11/5/2013,11/1/2015,10/31/2017,40.71738731,-73.95217046,"(40.71738731, -73.95217046)",568 UNION AVE   BROOKLYN   11211
1273144,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,IHI-NY LLC,ILILI BOX,FLATIRON PUBLIC PLAZA,NORTH,NEW YORK,NY,10010,816207,9/27/2013,9/1/2015,8/31/2017,40.74101079,-73.98976142,"(40.74101079, -73.98976142)",FLATIRON PUBLIC PLAZA   NEW YORK   10010
1273155,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BLEECKER STREET HOLDINGS LLC,EMMETT'S,50 MACDOUGAL ST,GROUND FLOOR RETAIL STORE,NEW YORK,NY,10012,817293,10/24/2013,10/1/2015,9/30/2017,40.72751371,-74.00255535,"(40.72751371, -74.00255535)",50 MACDOUGAL ST   NEW YORK   10012
1273158,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SAMHYUNGJAE CORP,STARRY NIGHT,28 W 33RD ST,,NEW YORK,NY,10001,856099,12/24/2013,12/1/2015,11/30/2017,40.74812439,-73.98588376,"(40.74812439, -73.98588376)",28 W 33RD ST   NEW YORK   10001
1273163,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DAILYFISH 33 LLC,CHAPTER ONE,33 GREENWICH AVE,,NEW YORK,NY,10014,810830,5/7/2014,5/7/2014,4/30/2016,40.73511073,-74.00022289,"(40.73511073, -74.00022289)",33 GREENWICH AVE   NEW YORK   10014
1273191,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ELEVATED 959 LLC,PULLMAN KITCHEN,959 2ND AVE,,NEW YORK,NY,10022,852832,10/25/2013,10/1/2015,9/30/2017,40.75541236,-73.96812753,"(40.75541236, -73.96812753)",959 2ND AVE   NEW YORK   10022
1273196,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KRAINE INTERNATIONAL INC,RED ROOM,85 E 4TH ST,3RD FLOOR,NEW YORK,NY,10003,854856,11/6/2013,11/1/2015,10/31/2017,40.72646627,-73.99010471,"(40.72646627, -73.99010471)",85 E 4TH ST   NEW YORK   10003
1273197,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,URBAN OUTFITTERS INC,THE GORBALS,98 N 6TH ST,,BROOKLYN,NY,11211,810655,3/31/2014,3/31/2014,2/29/2016,40.71860525,-73.96042514,"(40.71860525, -73.96042514)",98 N 6TH ST   BROOKLYN   11211
1273206,RESTAURANT WINE,341,RW,New York City,1,KINGS,MARIA E DURAN & SANTOS DURAN,EL RANCHO RESTAURANT,1157 FLATBUSH AVE,,BROOKLYN,NY,11226,817444,10/7/2013,10/8/2015,9/30/2017,40.64201008,-73.95712777,"(40.64201008, -73.95712777)",1157 FLATBUSH AVE   BROOKLYN   11226
1273211,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,176 BLEECKER FRANCHISE LLC,100 MONTADITOS,176 BLEECKER ST,,NEW YORK,NY,10012,805405,9/10/2014,9/10/2014,8/31/2016,40.72893717,-74.0007208,"(40.72893717, -74.0007208)",176 BLEECKER ST   NEW YORK   10012
1273217,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BAR CHUKO LLC,BAR CHUKO,565 VANDERBILT AVE,,BROOKLYN,NY,11238,831513,4/27/2015,4/27/2015,3/31/2017,40.68093289,-73.96769254,"(40.68093289, -73.96769254)",565 VANDERBILT AVE   BROOKLYN   11238
1273226,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,STHK LLC,SNACK EOS,522 9TH AVE,,NEW YORK,NY,10018,855119,11/18/2013,11/1/2015,10/31/2017,40.75650516,-73.994019,"(40.75650516, -73.994019)",522 9TH AVE   NEW YORK   10018
1273242,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SORT OF INC,SORT OF WINE BAR,639 DRIGGS AVE,AKA 271 METROPOLITAN AVE,BROOKLYN,NY,11211,810835,5/8/2014,5/8/2014,4/30/2016,40.71502994,-73.9585901,"(40.71502994, -73.9585901)",639 DRIGGS AVE   BROOKLYN   11211
1273261,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SUNSWEET MARKET INC,,838 6TH AVE,,NEW YORK,NY,10001,829532,12/6/2013,12/1/2015,11/30/2017,40.7467322,-73.99000712,"(40.7467322, -73.99000712)",838 6TH AVE   NEW YORK   10001
1273264,RESTAURANT WINE,341,RW,New York City,1,KINGS,E SUSHI OF BROOKLYN LLC,,2118 FLATBUSH AVE,,BROOKLYN,NY,11234,829934,12/9/2013,12/1/2015,11/30/2017,40.61828579,-73.9321187,"(40.61828579, -73.9321187)",2118 FLATBUSH AVE   BROOKLYN   11234
1273269,RESTAURANT WINE,341,RW,New York City,1,KINGS,HILL COUNTRY BROOKLYN LLC,HILL COUNTRY CHICKEN,345 ADAMS ST,SPACE B,BROOKLYN,NY,11201,829695,12/26/2013,12/1/2015,11/30/2017,40.69276943,-73.98873903,"(40.69276943, -73.98873903)",345 ADAMS ST   BROOKLYN   11201
1273277,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,HILL COUNTRY BROOKLYN LLC,HILL COUNTRY BARBECUE MARKET,345 ADAMS ST,SPACE A,BROOKLYN,NY,11201,856438,1/8/2014,1/1/2016,12/31/2017,40.69276943,-73.98873903,"(40.69276943, -73.98873903)",345 ADAMS ST   BROOKLYN   11201
1273279,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PQ EAST 83RD ST INC,LE PAIN QUOTIDIEN,1592 1ST AVE,,NEW YORK,NY,10028,817078,10/28/2013,10/1/2015,9/30/2017,40.77471575,-73.95093568,"(40.77471575, -73.95093568)",1592 1ST AVE   NEW YORK   10028
1273280,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,7 11 W 27TH ST,,NEW YORK,NY,10001,855507,12/17/2013,12/4/2015,11/30/2017,40.74435537,-73.98827086,"(40.74435537, -73.98827086)",7 11 W 27TH ST   NEW YORK   10001
1273287,RESTAURANT WINE,341,RW,New York City,1,KINGS,LOCANDA MARIELLA CORP,MARIELLA,492 6TH AVE,,BROOKLYN,NY,11215,829910,12/18/2013,12/1/2015,11/30/2017,40.66620917,-73.98545889,"(40.66620917, -73.98545889)",492 6TH AVE   BROOKLYN   11215
1273317,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,HOME FOR CONTEMPORARY THEATRE AND ART LTD,HERE ART CENTER,145 AVENUE OF THE AMERICAS,,NEW YORK,NY,10013,805171,4/10/2014,4/10/2014,3/31/2016,40.72499215,-74.00462489,"(40.72499215, -74.00462489)",145 AVENUE OF THE AMERICAS   NEW YORK   10013
1273321,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SOUTH CENTRAL RESTAURANT LLC,TIJUANA PICNIC,151 ESSEX ST,,NEW YORK,NY,10002,830748,11/12/2014,11/12/2014,10/31/2016,40.72068153,-73.98708241,"(40.72068153, -73.98708241)",151 ESSEX ST   NEW YORK   10002
1273323,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,RACINES NYC LLC,RACINES,94 CHAMBERS ST,STORE B,NEW YORK,NY,10007,810626,3/25/2014,3/25/2014,2/28/2016,40.71466273,-74.0073775,"(40.71466273, -74.0073775)",94 CHAMBERS ST   NEW YORK   10007
