,address,categories,id,lat,long,name,orig_add,rating,review_count
1725,208 Columbia St,"[Category(name=u'Tapas Bars', alias=u'tapas'), Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Middle Eastern', alias=u'mideastern')]",mazzat-brooklyn,40.68498979,-74.00279637,Mazzat,208 COLUMBIA ST BROOKLYN 11231,4.5,117
1726,652 Union St,"[Category(name=u'Latin American', alias=u'latin'), Category(name=u'Caribbean', alias=u'caribbean'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",palo-santo-brooklyn,40.67700246,-73.98199708,Palo Santo,652 UNION ST BROOKLYN 11215,4.0,347
1727,597 10th Ave,"[Category(name=u'Steakhouses', alias=u'steak')]",west-side-steakhouse-new-york-2,40.76053063,-73.99489034,West Side Steakhouse,599 10TH AVE NEW YORK 10036,4.0,245
1728,8221 5th Ave,"[Category(name=u'Lebanese', alias=u'lebanese'), Category(name=u'Mediterranean', alias=u'mediterranean')]",le-sajj-brooklyn,40.62415178,-74.02474607,Le Sajj,8221 5TH AVENUE BROOKLYN 11209,3.5,72
1729,155 W 43rd St,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'American (New)', alias=u'newamerican')]",brooklyn-diner-times-square-new-york,40.75622515,-73.98512814,Brooklyn Diner Times Square,155 WEST 43RD ST NEW YORK 10036,3.0,353
1730,178 Lexington Ave,"[Category(name=u'Pizza', alias=u'pizza')]",vezzo-thin-crust-pizza-new-york,40.74449719,-73.98117771,Vezzo Thin Crust Pizza,178 LEXINGTON AVE NEW YORK 10016,4.0,887
1731,120 Smith St,"[Category(name=u'French', alias=u'french'), Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Bakeries', alias=u'bakeries')]",bien-cuit-brooklyn,40.6875561,-73.98998714,Bien Cuit,122 SMITH STREET BROOKLYN 11201,4.0,266
1732,688 Columbus Ave,"[Category(name=u'Mexican', alias=u'mexican')]",gabrielas-restaurant-and-tequila-bar-new-york-2,40.79129956,-73.96873565,Gabriela's Restaurant & Tequila Bar,688 COLUMBUS AVENUE NEW YORK 10025,3.0,323
1733,JFK Airport,"[Category(name=u'Airport Lounges', alias=u'airportlounges')]",united-airlines-jfk-red-carpet-club-new-york,40.73540172,-73.97931153,United Airlines JFK Red Carpet Club,348 350 1ST AVE NORTH STORE NEW YORK 10010,3.0,13
1734,108 N 6th St,"[Category(name=u'Gay Bars', alias=u'gaybars')]",this-n-that-brooklyn,40.71836348,-73.96015814,This n' That,108 N 6TH ST BROOKLYN 11211,3.5,39
1735,47 E 21st St,"[Category(name=u'Italian', alias=u'italian')]",via-emilia-new-york,40.73958001,-73.98877716,Via Emilia,47 EAST 21ST STREET NEW YORK 10010,4.0,254
1736,71 N Moore St,"[Category(name=u'Lounges', alias=u'lounges'), Category(name=u'American (New)', alias=u'newamerican')]",smith-and-mills-new-york,40.72006965,-74.00929895,Smith and Mills,71 NORTH MOORE STREET NEW YORK 10013,4.0,225
1737,948 Nostrand Ave,"[Category(name=u'Dominican', alias=u'dominican')]",la-estrella-del-castillo-brooklyn,40.6656508,-73.95096871,La Estrella Del Castillo,948 NOSTRAND AVENUE BROOKLYN 11225,2.5,15
1738,1123 8th Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",12th-street-bar-and-grill-brooklyn,40.66436759,-73.98027137,12th Street Bar & Grill,1123 8TH AVE BROOKLYN 11215,3.5,142
1739,48 W 17th St,"[Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",raines-law-room-new-york,40.73846661,-73.99366898,Raines Law Room,44 WEST 17TH ST NEW YORK 10011,4.5,1124
1740,3121 Quentin Rd,"[Category(name=u'Pubs', alias=u'pubs')]",bulls-eye-sports-pub-brooklyn,40.61244792,-73.94028467,Bulls Eye Sports Pub,3121 QUENTIN ROAD BROOKLYN 11234,4.0,6
1741,90 S 4th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Coffee & Tea', alias=u'coffee')]",south-4th-bar-and-café-brooklyn-2,40.71238515,-73.96444545,South 4th Bar & Café,90 SOUTH 4TH STREET BROOKLYN 11211,4.5,156
1742,76 Saint Marks Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Bars', alias=u'bars')]",flatbush-farm-brooklyn,40.67981709,-73.97480303,Flatbush Farm,76 ST MARKS AVE BROOKLYN 11217,3.0,447
1743,77 N 6th St,"[Category(name=u'Japanese', alias=u'japanese')]",zenkichi-brooklyn,40.71897016,-73.96090101,Zenkichi,77 N 6TH ST BROOKLYN 11211,4.0,798
1744,149 4th Ave,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Burgers', alias=u'burgers')]",sheep-station-brooklyn,40.67928475,-73.98162211,Sheep Station,149 4TH AVENUE BROOKLYN 11217,3.5,188
1745,964 Amsterdam Ave,"[Category(name=u'Italian', alias=u'italian')]",la-piccola-cucina-new-york,40.80132394,-73.96514135,La Piccola Cucina,964 AMSTERDAM AVE NEW YORK 10025,4.0,64
1746,5624 8th Ave,"[Category(name=u'Vietnamese', alias=u'vietnamese'), Category(name=u'Sandwiches', alias=u'sandwiches')]",thanh-da-ii-brooklyn-2,40.6376455,-74.00738955,Thanh Da II,5622 8TH AVE BROOKLYN 11220,4.0,81
1747,1790 Stillwell Ave,"[Category(name=u'Hookah Bars', alias=u'hookah_bars'), Category(name=u'Lounges', alias=u'lounges')]",la-boheme-lounge-brooklyn,40.6027601,-73.98648098,La Boheme Lounge,1790 1792 STILLWELL AVENUE BROOKLYN 11223,3.5,54
1748,16 Bank St,"[Category(name=u'American (New)', alias=u'newamerican')]",the-waverly-inn-new-york,40.73700777,-74.00216474,The Waverly Inn,16 18 BANK STREET NEW YORK 10014,3.5,328
1749,1455 St Nicholas Ave,"[Category(name=u'Tapas Bars', alias=u'tapas')]",lucky-7-tapas-bar-manhattan,40.85026488,-73.93311114,Lucky 7 Tapas Bar,1451 ST NICHOLAS AVE NEW YORK 10033,2.5,49
1750,66 Rivington St,"[Category(name=u'Bars', alias=u'bars')]",marshall-stack-new-york,40.72060101,-73.98991966,Marshall Stack,66 68 RIVINGTON ST NEW YORK 10002,4.0,205
1751,123 W 45th St,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Irish Pub', alias=u'irish_pubs')]",the-perfect-pint-new-york,40.75719258,-73.983749,The Perfect Pint,123 W 45TH ST NEW YORK 10036,3.5,289
1752,355 W 14th St,"[Category(name=u'Italian', alias=u'italian')]",scarpetta-new-york,40.7404201,-74.00396275,Scarpetta,355 W 14TH STREET NEW YORK 10014,4.0,1355
1753,760 8th Ave,"[Category(name=u'Dance Clubs', alias=u'danceclubs')]",rooftop-760-new-york,40.76000976,-73.98668126,Rooftop 760,264 266 W 47TH STREET NEW YORK 10036,2.5,59
1754,25 Cedar St,"[Category(name=u'Greek', alias=u'greek'), Category(name=u'Fast Food', alias=u'hotdogs')]",pita-press-financial-district,40.7070199,-74.00801138,Pita Press,25 CEDAR ST NEW YORK 10005,3.5,129
1755,736 W 181st St Frnt 1,"[Category(name=u'Restaurants', alias=u'restaurants')]",the-bridge-restaurant-new-york,40.85477206,-73.93706015,The Bridge Restaurant,589 FORT WASHINGTON AVE STORE1 NEW YORK 10033,3.0,1
1756,1904 Utica Ave,"[Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Caribbean', alias=u'caribbean')]",eludz-restaurant-and-lounge-brooklyn,40.6254609,-73.92764962,Eludz Restaurant and Lounge,1904 UTICA AVE BROOKLYN 11234,3.0,10
1757,67 Clinton Street,"[Category(name=u'Burgers', alias=u'burgers')]",the-burgary-new-york,40.71938359,-73.98498696,The Burgary,67 CLINTON STREET NEW YORK 10002,4.5,35
1758,93 1/2 E 7th St,"[Category(name=u'Venezuelan', alias=u'venezuelan')]",caracas-arepa-bar-new-york,40.72694972,-73.98552854,Caracas Arepa Bar,93 1/2 E 7TH STREET NEW YORK 10009,4.0,2361
1759,2402 86th St,"[Category(name=u'Steakhouses', alias=u'steak')]",livingroom-steak-house-and-lounge-brooklyn,40.59921017,-73.98932107,Livingroom Steak House & Lounge,2402 86TH ST BROOKLYN 11214,3.0,61
1760,243 DeKalb Ave,"[Category(name=u'Italian', alias=u'italian')]",romans-brooklyn-3,40.68953527,-73.96945244,Roman's,243 DEKALB AVENUE BROOKLYN 11205,3.5,184
1761,29 Bay Ridge Ave,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",bay-sushi-brooklyn,40.638516,-74.0348005,Bay Sushi,29 BAY RIDGE AVENUE BROOKLYN 11220,4.0,45
1762,224 E 51st St,"[Category(name=u'Thai', alias=u'thai')]",sukhumvit-51-new-york,40.75616866,-73.9697918,Sukhumvit 51,222 EAST 51ST STREET NEW YORK 10022,4.0,369
1763,135 W 50th St,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Coffee & Tea', alias=u'coffee')]",pret-a-manger-new-york-3,40.76037983,-73.9815212,Pret A Manger,135 W 50TH ST NEW YORK 10020,4.0,90
1764,829 3rd Ave,"[Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Vegetarian', alias=u'vegetarian'), Category(name=u'Turkish', alias=u'turkish')]",dill-and-parsley-new-york,40.75643709,-73.97021635,Dill & Parsley,825 3RD AVENUE NEW YORK 10022,4.0,52
1765,250 Ave X,"[Category(name=u'Russian', alias=u'russian'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'American (New)', alias=u'newamerican')]",downhouse-lounge-and-restaurant-brooklyn,40.59010527,-73.97376212,Downhouse Lounge and Restaurant,250 254 AVENUE X BROOKLYN 11223,2.5,30
1766,271 W 119th St,"[Category(name=u'Soul Food', alias=u'soulfood'), Category(name=u'Lounges', alias=u'lounges')]",billies-black-gourmet-soul-new-york,40.80593237,-73.95280982,Billie's Black Gourmet Soul,271 W 119TH ST #2 NEW YORK 10026,3.5,143
1767,462 Union Ave,"[Category(name=u'Gay Bars', alias=u'gaybars')]",macri-park-brooklyn,40.71421803,-73.95159662,Macri Park,462 UNION AVENUE BROOKLYN 11211,3.5,112
1768,76 4th Ave,"[Category(name=u'Pubs', alias=u'pubs')]",4th-avenue-pub-brooklyn,40.68227474,-73.97994366,4th Avenue Pub,76 4TH AVE BROOKLYN 11217,4.5,283
1769,8610 3rd Ave,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Diners', alias=u'diners'), Category(name=u'Coffee & Tea', alias=u'coffee')]",pegasus-brooklyn,40.62343824,-74.03115049,Pegasus,8602 3RD AVE BROOKLYN 11209,4.0,215
1770,64 3rd Ave,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",village-pour-house-new-york-4,40.73133376,-73.98867939,Village Pour House,64 3RD AVENUE NEW YORK 10003,3.0,442
1771,100 W 143rd St,"[Category(name=u'Buffets', alias=u'buffets'), Category(name=u'Bakeries', alias=u'bakeries')]",grinis-grill-new-york,40.81915294,-73.93735079,Grini's Grill,100 W 143RD STREET NEW YORK 10030,3.5,20
1772,232 E 43rd St,"[Category(name=u'Steakhouses', alias=u'steak'), Category(name=u'Italian', alias=u'italian')]",pietros-ristorante-new-york,40.75018083,-73.9720144,Pietros Ristorante,801 SECOND AVENUE NEW YORK 10017,4.0,62
1773,263 Smith St,"[Category(name=u'French', alias=u'french'), Category(name=u'Bakeries', alias=u'bakeries')]",provence-en-boite-by-jean-jacques-bernat-brooklyn,40.68290423,-73.9929753,Provence en Boite by Jean-Jacques Bernat,263 SMITH ST BROOKLYN 11231,3.0,163
1774,201 W 95th St,"[Category(name=u'Tapas Bars', alias=u'tapas'), Category(name=u'Spanish', alias=u'spanish'), Category(name=u'Wine Bars', alias=u'wine_bars')]",buceo-95-new-york,40.7934419,-73.97085016,Buceo 95,201 WEST 95TH STREET NEW YORK 10025,4.0,336
1775,358 Graham Ave,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian'), Category(name=u'Wine Bars', alias=u'wine_bars')]",carmines-pizzeria-brooklyn,40.71501727,-73.94439142,Carmine's Pizzeria,358 GRAHAM AVENUE BROOKLYN 11211,4.0,295
1776,133 Irving Ave,"[Category(name=u'Chinese', alias=u'chinese')]",china-garden-brooklyn-5,40.70317093,-73.92155886,China Garden,133 IRVING AVE BROOKLYN 11237,5.0,2
1777,3472 Fulton St,"[Category(name=u'Latin American', alias=u'latin'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Caribbean', alias=u'caribbean')]",carro-cafe-brooklyn-2,40.6849118,-73.86753082,Carro Cafe,3472 FULTON STREET BROOKLYN 11208,3.5,13
1778,87 Baxter St,"[Category(name=u'Vietnamese', alias=u'vietnamese')]",nha-trang-one-new-york,40.71697712,-73.9995746,Nha Trang One,87 BAXTER STREET NEW YORK 10013,3.5,579
1779,2340 Coney Island Ave,"[Category(name=u'Hookah Bars', alias=u'hookah_bars'), Category(name=u'Cocktail Bars', alias=u'cocktailbars'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",nirvana-brooklyn,40.59992616,-73.96143849,Nirvana,2340 CONEY ISLAND AVENUE BROOKLYN 11223,3.0,52
1780,2132 Flatbush Ave,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Diners', alias=u'diners')]",oasis-diner-restaurant-brooklyn-3,40.61802224,-73.93191667,Oasis Diner Restaurant,2128 FLATBUSH AVENUE BROOKLYN 11234,4.0,90
1781,83 Pearl St,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Bars', alias=u'bars')]",mad-dog-and-beans-new-york-2,40.70402545,-74.01027115,Mad Dog & Beans,85 PEARL ST NEW YORK 10004,3.5,493
1782,2358 80th St,"[Category(name=u'Pizza', alias=u'pizza')]",peter-pizza-brooklyn,40.60287698,-73.98650356,Peter Pizza,1786 STILLWELL AVE BROOKLYN 11223,4.5,49
1783,The Kimberly Hotel,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Gluten-Free', alias=u'gluten_free'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",bistango-new-york-8,40.75635245,-73.97187187,Bistango,145 E 50TH ST NEW YORK 10022,4.0,85
1784,192 Union Ave,"[Category(name=u'Chinese', alias=u'chinese')]",china-express-brooklyn-4,40.70631855,-73.95027634,China Express,198 UNION AVENUE BROOKLYN 11211,4.5,70
1785,1243 Ave U,"[Category(name=u'Vietnamese', alias=u'vietnamese')]",pho-vietnam-brooklyn,40.59860837,-73.95896723,Pho Vietnam,1243 AVE U BROOKLYN 11229,4.0,209
1786,118 Christopher St,"[Category(name=u'Thai', alias=u'thai')]",pinto-new-york-2,40.73317569,-74.00561916,Pinto,118 CHRISTOPHER ST NEW YORK 10014,4.0,809
1787,391 2nd Ave,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'Italian', alias=u'italian'), Category(name=u'Beer, Wine & Spirits', alias=u'beer_and_wine')]",marcos-restaurant-new-york-2,40.73769722,-73.98111005,Marco's Restaurant,393 2ND AVENUE NEW YORK 10010,4.5,68
1788,110 W 51st St,"[Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",steak-n-shake-new-york-2,40.76176131,-73.98292208,Steak 'n Shake,110 W 51ST STREET NEW YORK 10020,4.5,2
1789,221 E 58th St,"[Category(name=u'Gay Bars', alias=u'gaybars')]",evolve-new-york-2,40.7607488,-73.96646868,Evolve,221 E 58TH STREET NEW YORK 10022,3.0,31
1790,792 Lexington Ave,"[Category(name=u'Chinese', alias=u'chinese'), Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Gluten-Free', alias=u'gluten_free')]",lilli-and-loo-new-york,40.76377464,-73.96712726,Lilli & Loo,792 LEXINGTON AVENUE NEW YORK 10021,3.5,284
1791,59 Church Ave,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",el-mirador-brooklyn,40.64216644,-73.98108987,El Mirador,59 CHURCH AVE BROOKLYN 11218,3.5,19
1792,303 Amsterdam Ave,"[Category(name=u'Pizza', alias=u'pizza')]",freddie-and-peppers-new-york,40.78004556,-73.98048982,Freddie & Pepper's,305 AMSTERDAM AVENUE NEW YORK 10023,4.0,271
1793,823 2nd Ave,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Coffee & Tea', alias=u'coffee')]",johns-coffee-shop-new-york-8,40.75106809,-73.97136502,John's Coffee Shop,821 2ND AVENUE NEW YORK 10017,3.5,54
1794,212 Front St,"[Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",vbar-seaport-new-york-2,40.70732026,-74.00266389,VBar Seaport,214 FRONT ST NEW YORK 10038,4.5,49
1795,620 4 Ave,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Latin American', alias=u'latin'), Category(name=u'Beer Bar', alias=u'beerbar')]",el-sabor-latino-restaurant-brooklyn-2,40.66472346,-73.99375179,El Sabor Latino Restaurant,620 4TH AVE BROOKLYN 11215,4.0,8
1796,354 E 84th St,"[Category(name=u'Italian', alias=u'italian')]",nica-trattoria-new-york,40.77599835,-73.9513997,Nica Trattoria,354 E 84TH ST NEW YORK 10028,4.0,81
1797,24 Peck Slip,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",suteishi-new-york,40.70804002,-74.00196231,Suteishi,24 PECK SLIP NEW YORK 10038,4.0,326
1798,510 Broome St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",aurora-soho-new-york,40.72347629,-74.00314711,Aurora Soho,510 BROOME ST NEW YORK 10013,4.0,284
1799,411 E 70th St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",matsu-sushi-new-york-4,40.76642179,-73.95661851,Matsu Sushi,411 E 70TH STREET NEW YORK 10021,3.5,194
1800,466 Myrtle Ave,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",yamashiro-brooklyn-2,40.69331609,-73.96673064,Yamashiro,466 MYRTLE AVE BROOKLYN 11205,3.5,90
1801,417 Ninth Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Bars', alias=u'bars'), Category(name=u'Irish', alias=u'irish')]",mcgarrys-bar-and-restaurant-new-york,40.75306198,-73.99662608,McGarry's Bar and Restaurant,415 17 9TH AVENUE NEW YORK 10001,3.5,101
1802,239 W 14th St,"[Category(name=u'Spanish', alias=u'spanish'), Category(name=u'Tapas Bars', alias=u'tapas'), Category(name=u'Basque', alias=u'basque')]",la-nacional-tapas-bar-new-york-2,40.73911163,-74.00079813,La Nacional Tapas Bar,241 W 14TH STREET NEW YORK 10011,3.5,167
1803,134 Ludlow St,"[Category(name=u'Burgers', alias=u'burgers')]",mikeys-burger-new-york,40.72008369,-73.98825719,Mikey's Burger,132 LUDLOW ST NEW YORK 10002,3.5,316
1804,204 W 55 St,"[Category(name=u'Cocktail Bars', alias=u'cocktailbars'), Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",tanner-smiths-new-york,40.76432038,-73.98127007,Tanner Smiths,204 W 55TH ST NEW YORK 10019,4.5,335
1805,373 W 46th St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Wine Bars', alias=u'wine_bars')]",hourglass-tavern-new-york-3,40.76065238,-73.98981401,Hourglass Tavern,369 W 46TH ST NEW YORK 10036,4.0,509
1806,408 5th Ave,"[Category(name=u'Mexican', alias=u'mexican')]",rachels-taqueria-brooklyn,40.67032757,-73.98541692,Rachel's Taqueria,408 5TH AVE BROOKLYN 11215,3.5,598
1807,230 E 44th St,"[Category(name=u'Italian', alias=u'italian')]",piccolo-fiore-new-york,40.75172298,-73.97280966,Piccolo Fiore,230 E 44TH ST NEW YORK 10017,3.5,131
1808,4181 Broadway,"[Category(name=u'Latin American', alias=u'latin')]",mambi-restaurant-new-york,40.84756953,-73.93809642,Mambi Restaurant,4181 BROADWAY NEW YORK 10033,3.0,54
1809,483 Columbus Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Beer, Wine & Spirits', alias=u'beer_and_wine')]",bellini-italian-restaurant-new-york,40.78466022,-73.97341144,Bellini Italian Restaurant,485 COLUMBUS AVE NEW YORK 10024,3.5,188
1810,274 Broadway,"[Category(name=u'Caribbean', alias=u'caribbean'), Category(name=u'Burgers', alias=u'burgers')]",emperador-elias-restaurant-brooklyn,40.70868888,-73.9589011,Emperador Elias Restaurant,274 BROADWAY BROOKLYN 11211,3.5,30
1811,29 E 28th St,"[Category(name=u'Chinese', alias=u'chinese'), Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",chef-28-new-york,40.74396762,-73.98546683,Chef 28,29 E 28TH STREET NEW YORK 10016,2.5,70
1812,96 St Marks Pl,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Coffee & Tea', alias=u'coffee'), Category(name=u'Tea Rooms', alias=u'tea')]",physical-graffitea-new-york,40.72745165,-73.98511404,Physical GraffiTea,94 ST MARKS PL NEW YORK 10009,4.0,88
1813,118 E 15th St,"[Category(name=u'Sports Bars', alias=u'sportsbars')]",sidebar-new-york-2,40.73460099,-73.98833791,SideBAR,120 E 15TH ST NEW YORK 10003,2.5,348
1814,240 E 75th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Belgian', alias=u'belgian')]",b-cafe-east-new-york,40.77125625,-73.95829596,B Cafe East,240 E 75TH ST NEW YORK 10021,4.0,322
1815,1417 2nd Ave,"[Category(name=u'Turkish', alias=u'turkish')]",a-la-turka-new-york,40.77004969,-73.95752323,A La Turka,1417 2ND AVE NEW YORK 10021,3.5,189
1816,231 E 14th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Dance Clubs', alias=u'danceclubs')]",beauty-bar-new-york,40.73301339,-73.98638714,Beauty Bar,233 E 14TH ST NEW YORK 10003,3.0,445
